"TurnId","ItemNo","X","Y","Name","Rate","EctPts","Food","Stone","Wood","Ore","Zinc","Horses","Textiles","Wool","Gold","Wine"
"307EJul1808","117","58","40","Istanbul        ","3","584","1595","541","989","53","14","1179","131","155","25","66"
"307EJul1808","118","58","60","Cairo           ","2","675","930","261","249","67","0","0","0","0","58","0"
"307EJul1808","119","69","17","Moscow          ","5","654","1000","191","2009","26","3","1066","22","92","7","53"
"307EJul1808","131","9","84","Vera Cruz       ","2","0","410","245","1477","31","23","1780","21","58","35","98"
"307EJul1808","132","13","73","New Orleans     ","5","0","589","344","1393","0","19","738","24","61","4","88"
"307EJul1808","133","22","80","Santiago de Cuba","2","0","616","1416","1190","34","27","1682","31","55","38","111"
"307EJul1808","134","26","92","Cartagena       ","2","0","368","887","1292","44","22","1599","39","51","28","73"
"307EJul1808","135","35","83","Martinique      ","6","0","0","702","1000","0","8","2213","0","0","0","50"
"307EJul1808","136","40","96","Belem           ","2","1076","700","388","1455","47","14","663","20","62","83","73"
"307EJul1808","141","56","79","Goa             ","3","150","495","461","0","24","6","574","29","65","14","54"
"307EJul1808","142","62","88","Trincomale      ","3","150","626","461","0","9","40","332","33","71","9","61"
"307EJul1808","143","68","75","Calcutta        ","3","681","357","439","1149","23","33","982","33","40","34","40"
"307EJul1808","144","75","95","Padany          ","5","1400","0","0","0","35","23","2336","16","80","53","0"
"307EJul1808","145","82","88","Saigon          ","3","877","372","290","1008","23","17","1059","15","34","70","52"
"307EJul1808","146","83","75","Haiphong        ","6","305","303","401","1059","21","6","316","28","53","12","67"
"307EJul1809","101","5","41","Lisbon          ","4","9000","286","4500","3077","28","2","14189","0","0","8","0"
"307EJul1809","102","5","55","Rabat           ","4","4362","781","578","1088","18","3","669","19","107","74","35"
"307EJul1809","103","13","41","Madrid          ","2","0","0","0","0","27","4","0","136","223","23","0"
"307EJul1809","104","23","20","London          ","2","6929","958","0","0","81","3","670","0","0","88","72"
"307EJul1809","105","23","27","Paris           ","3","0","0","0","0","0","8","2","0","0","4","0"
"307EJul1809","106","28","20","Amsterdam       ","5","0","0","0","0","0","0","0","0","0","4","0"
"307EJul1809","107","30","49","Tunis           ","4","6295","1498","1149","694","274","46","606","32","67","58","74"
"307EJul1809","108","35","27","Munich          ","3","0","0","0","0","0","1","0","0","2","0","104"
"307EJul1809","109","35","40","Rome            ","2","6365","0","0","3000","78","3","0","0","42","23","0"
"307EJul1809","110","37","16","Kopenhagen      ","5","14120","0","4358","5145","243","3","8557","0","0","81","92"
"307EJul1809","111","38","43","Naples          ","3","15228","1867","1422","0","0","22","770","0","0","53","37"
"307EJul1809","112","39","22","Berlin          ","5","0","0","0","0","0","1","0","0","0","0","0"
"307EJul1809","113","41","29","Vienna          ","3","0","632","389","2219","0","2","0","0","0","45","33"
"307EJul1809","114","43","10","Karlskrona      ","5","0","0","0","0","0","0","0","0","0","29","22"
"307EJul1809","115","52","20","Warsaw          ","3","8916","3936","2206","3996","16","3","3090","217","86","6","199"
"307EJul1809","116","58","6","Petersburg      ","3","0","919","399","2212","19","3","663","27","122","2","48"
"307EJul1809","117","58","40","Istanbul        ","3","16092","1455","2927","1276","53","11","0","79","305","25","0"
"307EJul1809","118","58","60","Cairo           ","4","19013","530","1561","1549","0","36","0","265","0","77","0"
"307EJul1809","119","69","17","Moscow          ","3","0","1000","191","2009","23","2","728","16","92","2","26"
"307EJul1809","131","9","84","Vera Cruz       ","4","0","368","0","0","94","48","0","21","58","46","98"
"307EJul1809","132","13","73","New Orleans     ","4","159","589","243","1393","0","19","738","16","55","2","88"
"307EJul1809","133","22","80","Santiago de Cuba","4","0","0","0","0","34","44","0","31","44","38","68"
"307EJul1809","134","26","92","Cartagena       ","4","0","323","0","0","18","47","0","39","51","74","46"
"307EJul1809","135","35","83","Martinique      ","2","796","0","737","0","32","18","1581","0","0","0","0"
"307EJul1809","136","40","96","Belem           ","2","476","700","388","1455","47","14","663","20","62","83","23"
"307EJul1809","141","56","79","Goa             ","5","400","363","461","3000","48","15","425","29","38","5","54"
"307EJul1809","142","62","88","Trincomale      ","5","1452","326","317","3000","207","48","332","0","71","9","44"
"307EJul1809","143","68","75","Calcutta        ","5","0","357","439","2074","77","33","982","21","31","13","40"
"307EJul1809","144","75","95","Padany          ","6","105","408","0","1053","0","23","0","12","57","0","80"
"307EJul1809","145","82","88","Saigon          ","5","1972","522","102","739","23","14","763","7","31","40","52"
"307EJul1809","146","83","75","Haiphong        ","4","0","800","2000","2002","28","9","8248","22","42","79","117"
"307EJun1808","101","5","41","Lisbon          ","2","0","0","0","0","19","2","0","0","0","8","0"
"307EJun1808","102","5","55","Rabat           ","4","1482","932","578","1934","18","3","669","28","129","2","57"
"307EJun1808","103","13","41","Madrid          ","4","773","4063","567","2095","27","5","7946","50","223","40","93"
"307EJun1808","104","23","20","London          ","6","5400","1180","0","0","22","3","670","0","0","6","94"
"307EJun1808","105","23","27","Paris           ","4","3808","3143","799","2208","0","1","4","0","0","4","54"
"307EJun1808","106","28","20","Amsterdam       ","4","909","125","624","1084","0","6","0","36","0","9","0"
"307EJun1808","107","30","49","Tunis           ","4","995","1843","649","694","45","2","606","48","67","9","74"
"307EJun1808","108","35","27","Munich          ","3","2000","0","278","2375","45","1","761","0","2","81","104"
"307EJun1808","109","35","40","Rome            ","3","0","0","0","3000","78","3","0","0","42","64","0"
"307EJun1808","110","37","16","Kopenhagen      ","6","1120","852","2151","4206","121","3","6507","61","90","56","151"
"307EJun1808","111","38","43","Naples          ","4","0","2367","522","0","79","14","770","0","0","42","72"
"307EJun1808","112","39","22","Berlin          ","6","639","0","427","1854","0","1","948","33","79","9","97"
"307EJun1808","113","41","29","Vienna          ","5","0","632","389","2219","0","2","697","0","0","5","33"
"307EJun1808","114","43","10","Karlskrona      ","6","0","0","0","0","0","0","0","0","0","29","43"
"307EJun1808","115","52","20","Warsaw          ","2","1481","736","420","1735","16","3","1073","20","86","6","41"
"307EJun1808","116","58","6","Petersburg      ","6","1398","919","399","2212","24","3","977","27","122","4","33"
"307EJun1808","117","58","40","Istanbul        ","3","584","1595","541","989","53","14","1179","31","155","25","66"
"307EJun1808","118","58","60","Cairo           ","4","635","530","261","249","67","0","0","0","0","26","0"
"307EJun1808","119","69","17","Moscow          ","6","447","1000","286","2009","26","3","1066","22","92","4","53"
"307EJun1808","131","9","84","Vera Cruz       ","4","0","477","245","1477","39","23","1780","21","58","35","98"
"307EJun1808","132","13","73","New Orleans     ","4","0","589","344","1393","0","7","738","32","61","10","88"
"307EJun1808","133","22","80","Santiago de Cuba","4","0","616","1416","1190","34","27","1682","31","55","38","111"
"307EJun1808","134","26","92","Cartagena       ","4","0","368","887","1292","44","22","1599","39","51","28","73"
"307EJun1808","135","35","83","Martinique      ","5","0","0","2","1000","0","8","2113","0","0","0","50"
"307EJun1808","136","40","96","Belem           ","4","1076","700","388","1455","47","14","663","20","62","83","73"
"307EJun1808","141","56","79","Goa             ","4","150","495","461","0","24","6","574","29","65","14","54"
"307EJun1808","142","62","88","Trincomale      ","4","150","738","461","0","10","40","332","33","71","9","61"
"307EJun1808","143","68","75","Calcutta        ","3","681","357","439","1149","23","33","982","33","40","34","40"
"307EJun1808","144","75","95","Padany          ","6","1400","0","0","0","0","8","2336","16","0","36","0"
"307EJun1808","145","82","88","Saigon          ","3","994","372","290","1008","23","17","1059","15","34","70","83"
"307EJun1808","146","83","75","Haiphong        ","4","305","303","401","1638","21","6","316","28","53","12","67"
"307EMar1808","101","5","41","Lisbon          ","2","0","880","424","1210","19","2","1058","0","0","8","16"
"307EMar1808","102","5","55","Rabat           ","5","1482","1086","578","1934","18","3","669","40","129","2","75"
"307EMar1808","103","13","41","Madrid          ","6","773","1213","567","2095","27","6","3891","50","223","40","93"
"307EMar1808","104","23","20","London          ","2","0","1180","0","1663","22","3","917","0","0","6","94"
"307EMar1808","105","23","27","Paris           ","2","338","1043","801","2208","0","1","794","0","0","9","54"
"307EMar1808","106","28","20","Amsterdam       ","2","909","4506","624","1084","24","6","4704","36","115","9","104"
"307EMar1808","107","30","49","Tunis           ","5","1358","1093","649","694","45","2","606","48","67","9","74"
"307EMar1808","108","35","27","Munich          ","4","1051","6000","467","2375","45","1","761","0","2","81","104"
"307EMar1808","109","35","40","Rome            ","6","0","0","0","0","0","3","0","0","42","5","0"
"307EMar1808","110","37","16","Kopenhagen      ","5","1120","852","1451","3706","25","3","4007","61","90","26","141"
"307EMar1808","111","38","43","Naples          ","5","519","2367","1377","1965","91","14","770","39","79","42","72"
"307EMar1808","112","39","22","Berlin          ","3","639","0","427","1854","0","1","948","33","79","9","97"
"307EMar1808","113","41","29","Vienna          ","2","633","782","389","2219","19","2","697","33","50","8","33"
"307EMar1808","114","43","10","Karlskrona      ","4","0","0","0","0","0","0","0","0","0","0","0"
"307EMar1808","115","52","20","Warsaw          ","2","1481","853","420","1735","16","3","1073","30","86","6","41"
"307EMar1808","116","58","6","Petersburg      ","4","1398","1226","399","2212","24","3","977","27","142","8","33"
"307EMar1808","117","58","40","Istanbul        ","6","795","1857","541","989","23","14","1179","31","155","25","66"
"307EMar1808","118","58","60","Cairo           ","2","0","930","394","1130","0","0","0","48","101","0","0"
"307EMar1808","119","69","17","Moscow          ","4","519","1000","426","2009","26","3","1066","22","92","6","53"
"307EMar1808","131","9","84","Vera Cruz       ","2","0","477","245","1718","22","9","596","28","58","13","98"
"307EMar1808","132","13","73","New Orleans     ","4","0","589","344","1393","0","7","738","32","61","10","88"
"307EMar1808","133","22","80","Santiago de Cuba","2","0","616","433","1610","21","18","712","31","55","23","88"
"307EMar1808","134","26","92","Cartagena       ","2","0","368","250","1081","27","8","711","39","51","12","73"
"307EMar1808","135","35","83","Martinique      ","3","0","0","2","0","0","0","113","0","0","0","0"
"307EMar1808","136","40","96","Belem           ","5","300","700","388","1455","39","14","574","20","62","52","73"
"307EMar1808","141","56","79","Goa             ","4","425","728","461","0","24","6","574","29","65","14","54"
"307EMar1808","142","62","88","Trincomale      ","4","0","738","461","0","0","7","332","33","71","9","61"
"307EMar1808","143","68","75","Calcutta        ","5","681","357","439","1149","23","19","502","33","40","34","56"
"307EMar1808","144","75","95","Padany          ","2","0","0","0","0","0","8","2336","16","0","0","0"
"307EMar1808","145","82","88","Saigon          ","5","994","419","290","1008","28","17","579","21","46","70","53"
"307EMar1808","146","83","75","Haiphong        ","4","305","303","401","1638","21","6","417","28","53","12","95"
"307EMay1808","101","5","41","Lisbon          ","2","0","0","0","0","19","2","0","0","0","8","0"
"307EMay1808","102","5","55","Rabat           ","6","1482","932","578","1934","18","3","669","28","129","2","75"
"307EMay1808","103","13","41","Madrid          ","3","773","4063","567","2095","27","5","7946","50","223","40","93"
"307EMay1808","104","23","20","London          ","4","0","1180","0","0","22","3","670","0","0","6","94"
"307EMay1808","105","23","27","Paris           ","4","353","1043","799","2208","0","1","4","0","0","9","54"
"307EMay1808","106","28","20","Amsterdam       ","3","909","125","624","1084","0","6","0","36","115","9","0"
"307EMay1808","107","30","49","Tunis           ","6","1358","1843","649","694","45","2","606","48","67","9","74"
"307EMay1808","108","35","27","Munich          ","4","2000","6001","278","2375","45","1","761","0","2","81","104"
"307EMay1808","109","35","40","Rome            ","3","0","0","0","3000","78","3","0","0","42","64","0"
"307EMay1808","110","37","16","Kopenhagen      ","6","1120","852","1451","4206","21","3","4007","61","90","38","151"
"307EMay1808","111","38","43","Naples          ","4","0","2367","522","0","91","14","770","0","0","42","72"
"307EMay1808","112","39","22","Berlin          ","5","639","0","427","1854","0","1","948","33","79","9","97"
"307EMay1808","113","41","29","Vienna          ","4","0","632","389","2219","0","2","697","0","0","8","33"
"307EMay1808","114","43","10","Karlskrona      ","6","0","0","0","0","0","0","0","0","0","29","43"
"307EMay1808","115","52","20","Warsaw          ","2","1481","736","420","1735","16","3","1073","20","86","6","41"
"307EMay1808","116","58","6","Petersburg      ","5","1398","919","399","2212","24","3","977","27","122","8","33"
"307EMay1808","117","58","40","Istanbul        ","5","692","1595","541","989","23","14","1179","31","155","25","66"
"307EMay1808","118","58","60","Cairo           ","4","0","530","394","0","67","0","0","0","0","26","0"
"307EMay1808","119","69","17","Moscow          ","5","447","1000","426","2009","26","3","1066","22","92","4","53"
"307EMay1808","131","9","84","Vera Cruz       ","6","0","477","245","0","22","9","596","21","58","3","98"
"307EMay1808","132","13","73","New Orleans     ","4","0","589","344","1393","0","7","738","32","61","10","88"
"307EMay1808","133","22","80","Santiago de Cuba","6","0","616","142","768","17","13","498","31","55","23","61"
"307EMay1808","134","26","92","Cartagena       ","6","0","368","250","1081","27","8","711","39","51","12","73"
"307EMay1808","135","35","83","Martinique      ","5","0","0","2","0","0","8","113","0","0","0","0"
"307EMay1808","136","40","96","Belem           ","4","1076","700","388","1455","47","14","663","20","62","83","73"
"307EMay1808","141","56","79","Goa             ","6","150","495","461","0","24","6","574","29","65","14","54"
"307EMay1808","142","62","88","Trincomale      ","6","150","738","461","0","10","7","332","33","71","9","61"
"307EMay1808","143","68","75","Calcutta        ","2","681","357","439","1149","23","33","982","33","40","34","58"
"307EMay1808","144","75","95","Padany          ","5","0","0","0","0","0","8","2336","16","0","0","0"
"307EMay1808","145","82","88","Saigon          ","2","994","372","290","1008","23","17","1059","15","34","70","83"
"307EMay1808","146","83","75","Haiphong        ","5","305","303","401","1638","21","6","417","28","53","12","67"
"307EMay1809","101","5","41","Lisbon          ","2","9000","286","4500","3077","28","2","14189","322","0","8","0"
"307EMay1809","102","5","55","Rabat           ","5","762","781","578","1934","18","3","669","19","129","74","35"
"307EMay1809","103","13","41","Madrid          ","3","0","0","0","0","27","4","0","136","223","23","93"
"307EMay1809","104","23","20","London          ","4","9000","958","0","0","106","3","670","0","0","88","72"
"307EMay1809","105","23","27","Paris           ","2","0","0","0","0","0","9","2","0","0","4","0"
"307EMay1809","106","28","20","Amsterdam       ","3","0","0","0","0","0","0","0","0","0","4","0"
"307EMay1809","107","30","49","Tunis           ","5","5295","1498","1149","694","144","14","606","32","67","58","74"
"307EMay1809","108","35","27","Munich          ","2","0","0","0","0","0","1","0","0","2","0","104"
"307EMay1809","109","35","40","Rome            ","4","6365","0","0","3000","78","3","0","0","42","23","0"
"307EMay1809","110","37","16","Kopenhagen      ","5","3120","0","4298","4445","213","3","3557","0","0","42","92"
"307EMay1809","111","38","43","Naples          ","2","15228","1867","1422","0","233","22","770","0","0","53","50"
"307EMay1809","112","39","22","Berlin          ","3","0","0","0","0","0","1","0","0","0","0","0"
"307EMay1809","113","41","29","Vienna          ","2","0","632","389","2219","96","2","0","0","0","45","33"
"307EMay1809","114","43","10","Karlskrona      ","3","0","0","0","0","0","0","0","0","0","29","33"
"307EMay1809","115","52","20","Warsaw          ","6","8916","3936","2206","3996","16","3","5073","217","86","6","199"
"307EMay1809","116","58","6","Petersburg      ","2","0","919","399","2212","19","3","906","27","122","2","48"
"307EMay1809","117","58","40","Istanbul        ","2","12500","1455","3471","1276","53","11","0","79","305","25","0"
"307EMay1809","118","58","60","Cairo           ","2","19013","530","1561","1549","244","36","0","380","0","77","50"
"307EMay1809","119","69","17","Moscow          ","2","0","1000","191","2009","23","2","728","16","92","2","26"
"307EMay1809","131","9","84","Vera Cruz       ","3","0","368","0","0","94","48","0","21","58","77","98"
"307EMay1809","132","13","73","New Orleans     ","5","159","589","243","1393","0","28","738","16","55","2","88"
"307EMay1809","133","22","80","Santiago de Cuba","3","0","0","0","0","34","44","0","31","55","38","111"
"307EMay1809","134","26","92","Cartagena       ","3","0","323","0","0","18","47","0","39","51","74","46"
"307EMay1809","135","35","83","Martinique      ","2","1901","0","737","326","32","26","1581","73","69","0","39"
"307EMay1809","136","40","96","Belem           ","3","476","700","388","1455","47","14","663","20","62","83","23"
"307EMay1809","141","56","79","Goa             ","5","0","444","461","0","21","6","425","29","38","14","54"
"307EMay1809","142","62","88","Trincomale      ","5","0","326","461","0","0","33","332","33","71","9","44"
"307EMay1809","143","68","75","Calcutta        ","5","0","357","439","2074","77","33","982","21","31","13","40"
"307EMay1809","144","75","95","Padany          ","5","105","408","0","1053","0","23","0","12","80","0","80"
"307EMay1809","145","82","88","Saigon          ","6","1972","522","102","1330","23","14","763","7","31","40","52"
"307EMay1809","146","83","75","Haiphong        ","5","0","0","0","0","28","11","0","22","42","79","117"
"307ENov1808","101","5","41","Lisbon          ","5","3000","286","0","490","0","2","0","0","0","8","0"
"307ENov1808","102","5","55","Rabat           ","6","954","781","578","1934","18","3","669","19","129","2","35"
"307ENov1808","103","13","41","Madrid          ","4","10475","5385","4960","7116","27","4","16370","136","223","23","93"
"307ENov1808","104","23","20","London          ","4","0","1180","0","0","58","3","670","0","0","88","94"
"307ENov1808","105","23","27","Paris           ","4","9577","4463","799","2208","0","4","2","0","115","4","56"
"307ENov1808","106","28","20","Amsterdam       ","5","0","125","624","929","56","6","0","36","0","9","49"
"307ENov1808","107","30","49","Tunis           ","6","3495","1498","1149","694","45","2","606","48","67","6","74"
"307ENov1808","108","35","27","Munich          ","5","0","0","278","0","0","1","0","0","2","0","104"
"307ENov1808","109","35","40","Rome            ","3","0","0","0","3000","78","3","0","0","42","64","0"
"307ENov1808","110","37","16","Kopenhagen      ","4","1120","852","3675","4456","171","3","7557","61","75","52","151"
"307ENov1808","111","38","43","Naples          ","5","6328","1867","522","0","217","14","770","0","0","92","50"
"307ENov1808","112","39","22","Berlin          ","5","20960","2000","0","3000","0","1","0","0","0","58","48"
"307ENov1808","113","41","29","Vienna          ","3","0","632","389","2219","96","2","508","0","0","77","33"
"307ENov1808","114","43","10","Karlskrona      ","2","0","0","0","0","0","0","0","0","0","29","43"
"307ENov1808","115","52","20","Warsaw          ","6","64","736","420","1167","16","3","1073","20","86","6","41"
"307ENov1808","116","58","6","Petersburg      ","2","0","919","399","2212","19","3","906","27","122","2","48"
"307ENov1808","117","58","40","Istanbul        ","4","2500","1455","3040","489","53","14","0","131","5","25","0"
"307ENov1808","118","58","60","Cairo           ","5","9875","530","661","249","217","0","0","0","0","92","0"
"307ENov1808","119","69","17","Moscow          ","2","0","1000","191","2009","26","3","1066","16","92","4","53"
"307ENov1808","131","9","84","Vera Cruz       ","6","0","368","149","0","31","23","0","21","58","35","98"
"307ENov1808","132","13","73","New Orleans     ","3","210","589","649","1393","0","28","738","24","55","2","88"
"307ENov1808","133","22","80","Santiago de Cuba","6","0","0","0","1190","34","27","0","31","55","38","111"
"307ENov1808","134","26","92","Cartagena       ","6","0","368","887","546","33","22","0","39","51","32","73"
"307ENov1808","135","35","83","Martinique      ","2","2500","0","737","726","32","26","1581","73","69","0","50"
"307ENov1808","136","40","96","Belem           ","2","476","700","388","1455","47","14","663","20","62","83","23"
"307ENov1808","141","56","79","Goa             ","3","150","495","461","0","24","6","574","29","48","14","54"
"307ENov1808","142","62","88","Trincomale      ","3","150","326","461","0","0","33","332","33","71","9","44"
"307ENov1808","143","68","75","Calcutta        ","6","681","357","439","274","23","33","982","33","40","34","40"
"307ENov1808","144","75","95","Padany          ","4","105","408","0","789","35","23","2336","12","80","53","80"
"307ENov1808","145","82","88","Saigon          ","6","2677","372","290","1008","23","14","1059","10","31","40","52"
"307ENov1808","146","83","75","Haiphong        ","4","305","303","401","1225","35","11","661","22","43","55","117"
"307ENov1809","101","5","41","Lisbon          ","5","9000","0","4500","3077","28","2","14189","0","0","8","0"
"307ENov1809","102","5","55","Rabat           ","4","4362","781","578","1088","18","3","669","19","107","74","35"
"307ENov1809","103","13","41","Madrid          ","2","0","0","0","0","27","3","0","136","223","9","0"
"307ENov1809","104","23","20","London          ","3","0","0","0","0","58","3","405","0","0","88","48"
"307ENov1809","105","23","27","Paris           ","3","0","0","0","0","0","8","2","0","0","4","0"
"307ENov1809","106","28","20","Amsterdam       ","4","7200","4000","0","0","0","0","0","400","0","4","57"
"307ENov1809","107","30","49","Tunis           ","4","6295","1211","705","411","244","46","606","32","67","58","74"
"307ENov1809","108","35","27","Munich          ","3","0","0","0","0","0","1","0","0","2","0","104"
"307ENov1809","109","35","40","Rome            ","3","6365","0","0","3000","78","3","0","0","42","23","0"
"307ENov1809","110","37","16","Kopenhagen      ","3","14120","0","4358","5145","243","3","8557","0","0","71","92"
"307ENov1809","111","38","43","Naples          ","6","15228","1867","1422","0","0","22","770","0","0","53","37"
"307ENov1809","112","39","22","Berlin          ","4","25000","4000","0","0","0","1","0","400","0","0","57"
"307ENov1809","113","41","29","Vienna          ","6","0","632","389","2219","0","2","0","0","0","123","22"
"307ENov1809","114","43","10","Karlskrona      ","3","0","0","0","0","0","30","0","0","0","29","17"
"307ENov1809","115","52","20","Warsaw          ","4","8916","3936","2206","3996","16","3","2203","217","62","6","199"
"307ENov1809","116","58","6","Petersburg      ","5","0","919","399","2212","19","3","520","27","122","2","48"
"307ENov1809","117","58","40","Istanbul        ","5","19568","4455","2828","1276","83","9","6000","715","886","59","23"
"307ENov1809","118","58","60","Cairo           ","3","19763","730","1561","2799","196","47","0","265","0","75","0"
"307ENov1809","119","69","17","Moscow          ","5","0","1000","191","2009","23","2","728","16","92","1","26"
"307ENov1809","131","9","84","Vera Cruz       ","5","0","368","0","0","94","48","0","21","42","46","98"
"307ENov1809","132","13","73","New Orleans     ","4","0","589","243","1393","0","19","738","16","55","2","88"
"307ENov1809","133","22","80","Santiago de Cuba","5","0","0","0","0","34","39","0","22","44","38","68"
"307ENov1809","134","26","92","Cartagena       ","5","0","323","0","0","18","47","0","39","51","74","46"
"307ENov1809","135","35","83","Martinique      ","6","0","0","737","0","32","26","1581","13","69","0","0"
"307ENov1809","136","40","96","Belem           ","4","476","0","388","1455","47","14","663","20","62","83","23"
"307ENov1809","141","56","79","Goa             ","4","400","363","461","3000","48","15","269","29","38","32","54"
"307ENov1809","142","62","88","Trincomale      ","4","1452","326","317","3000","207","48","332","0","71","36","44"
"307ENov1809","143","68","75","Calcutta        ","4","0","0","0","985","139","63","982","0","19","6","29"
"307ENov1809","144","75","95","Padany          ","4","66","408","0","718","0","23","0","5","50","0","80"
"307ENov1809","145","82","88","Saigon          ","3","1972","522","102","409","23","14","763","7","31","40","52"
"307ENov1809","146","83","75","Haiphong        ","3","0","800","2000","2002","28","9","4260","22","42","79","117"
"307EOct1808","101","5","41","Lisbon          ","6","3000","0","0","0","0","2","0","0","0","8","0"
"307EOct1808","102","5","55","Rabat           ","4","1327","781","578","1934","18","3","669","28","129","2","35"
"307EOct1808","103","13","41","Madrid          ","6","10475","6063","4960","3684","27","5","14290","136","223","23","93"
"307EOct1808","104","23","20","London          ","2","3900","1180","0","0","58","3","670","0","0","88","94"
"307EOct1808","105","23","27","Paris           ","5","9577","4463","799","2208","0","4","3","0","115","4","56"
"307EOct1808","106","28","20","Amsterdam       ","5","6304","125","624","2084","56","6","0","36","0","9","49"
"307EOct1808","107","30","49","Tunis           ","4","995","1498","649","694","45","2","606","48","67","6","74"
"307EOct1808","108","35","27","Munich          ","5","0","0","278","0","0","1","0","0","2","0","104"
"307EOct1808","109","35","40","Rome            ","2","0","0","0","3000","78","3","0","0","42","64","0"
"307EOct1808","110","37","16","Kopenhagen      ","3","1120","852","3675","4456","171","3","7557","61","75","52","151"
"307EOct1808","111","38","43","Naples          ","4","4528","1867","522","0","167","14","770","0","0","85","50"
"307EOct1808","112","39","22","Berlin          ","6","17250","2000","0","0","0","1","0","0","0","58","48"
"307EOct1808","113","41","29","Vienna          ","3","0","632","389","2219","96","2","697","0","0","77","33"
"307EOct1808","114","43","10","Karlskrona      ","3","0","0","0","0","0","0","0","0","0","29","43"
"307EOct1808","115","52","20","Warsaw          ","4","64","736","420","1167","16","3","1073","20","86","6","41"
"307EOct1808","116","58","6","Petersburg      ","2","1398","919","399","2212","19","3","1183","27","122","2","48"
"307EOct1808","117","58","40","Istanbul        ","3","0","1455","540","489","53","14","0","131","5","25","0"
"307EOct1808","118","58","60","Cairo           ","4","9875","530","261","249","167","0","0","0","0","85","0"
"307EOct1808","119","69","17","Moscow          ","2","608","1000","191","2009","26","3","1066","16","92","7","53"
"307EOct1808","131","9","84","Vera Cruz       ","5","0","368","149","0","31","23","0","21","58","35","98"
"307EOct1808","132","13","73","New Orleans     ","4","210","589","649","1393","0","28","738","24","55","2","88"
"307EOct1808","133","22","80","Santiago de Cuba","5","0","0","0","1190","34","27","0","31","55","38","111"
"307EOct1808","134","26","92","Cartagena       ","5","0","368","887","546","33","22","0","39","51","16","73"
"307EOct1808","135","35","83","Martinique      ","3","2500","0","737","726","42","26","1581","73","69","0","50"
"307EOct1808","136","40","96","Belem           ","2","476","700","388","1455","47","14","663","20","62","83","23"
"307EOct1808","141","56","79","Goa             ","4","150","495","461","0","24","6","574","29","48","14","54"
"307EOct1808","142","62","88","Trincomale      ","4","150","326","461","0","9","33","332","33","71","9","44"
"307EOct1808","143","68","75","Calcutta        ","5","681","357","439","274","23","33","982","33","40","34","40"
"307EOct1808","144","75","95","Padany          ","4","105","480","0","789","35","23","2336","16","80","53","0"
"307EOct1808","145","82","88","Saigon          ","5","877","372","290","1008","23","14","1059","10","34","70","52"
"307EOct1808","146","83","75","Haiphong        ","5","305","303","401","1225","35","11","661","28","43","55","117"
"307EOct1809","101","5","41","Lisbon          ","3","9000","0","4500","3077","28","2","14189","0","0","8","0"
"307EOct1809","102","5","55","Rabat           ","3","4362","781","578","1088","18","3","669","19","107","74","35"
"307EOct1809","103","13","41","Madrid          ","3","0","0","0","0","27","3","0","136","223","9","0"
"307EOct1809","104","23","20","London          ","2","0","0","0","0","58","3","405","0","0","88","48"
"307EOct1809","105","23","27","Paris           ","2","0","0","0","0","0","8","2","0","0","4","0"
"307EOct1809","106","28","20","Amsterdam       ","6","0","0","0","0","0","0","0","0","0","4","0"
"307EOct1809","107","30","49","Tunis           ","3","6295","1211","705","411","244","46","606","32","67","58","74"
"307EOct1809","108","35","27","Munich          ","2","0","0","0","0","0","1","0","0","2","0","104"
"307EOct1809","109","35","40","Rome            ","2","6365","0","0","3000","78","3","0","0","42","23","0"
"307EOct1809","110","37","16","Kopenhagen      ","4","14120","0","4358","5145","243","3","8557","0","0","71","92"
"307EOct1809","111","38","43","Naples          ","5","15228","1867","1422","0","0","22","770","0","0","53","37"
"307EOct1809","112","39","22","Berlin          ","6","0","0","0","0","0","1","0","0","0","0","0"
"307EOct1809","113","41","29","Vienna          ","5","0","632","389","2219","0","2","0","0","0","45","22"
"307EOct1809","114","43","10","Karlskrona      ","4","0","0","0","0","0","30","0","0","0","29","17"
"307EOct1809","115","52","20","Warsaw          ","4","8916","3936","2206","3996","16","3","3090","217","62","6","199"
"307EOct1809","116","58","6","Petersburg      ","3","0","919","399","2212","19","3","520","27","122","2","48"
"307EOct1809","117","58","40","Istanbul        ","5","24624","4455","1000","1276","73","9","6000","464","586","29","23"
"307EOct1809","118","58","60","Cairo           ","4","19763","730","1561","2799","248","45","0","265","0","73","0"
"307EOct1809","119","69","17","Moscow          ","3","0","1000","191","2009","23","2","728","16","92","1","26"
"307EOct1809","131","9","84","Vera Cruz       ","4","0","368","0","0","94","48","0","21","58","46","98"
"307EOct1809","132","13","73","New Orleans     ","2","0","589","243","1393","0","19","738","16","55","2","88"
"307EOct1809","133","22","80","Santiago de Cuba","4","0","0","0","0","34","39","0","22","44","38","68"
"307EOct1809","134","26","92","Cartagena       ","4","0","323","0","0","18","47","0","39","51","74","46"
"307EOct1809","135","35","83","Martinique      ","5","0","0","737","0","32","18","1581","0","0","0","0"
"307EOct1809","136","40","96","Belem           ","3","476","0","388","1455","47","14","663","20","62","83","23"
"307EOct1809","141","56","79","Goa             ","3","400","363","461","3000","48","15","269","29","38","32","54"
"307EOct1809","142","62","88","Trincomale      ","3","1452","326","317","3000","207","48","332","0","71","36","44"
