"TurnId","ItemNo","Type","Name","X","Y","FleetNo","MP","Condition","Age","Marines","Brigade1","Brigade2"
"307EMar1808","1127","23","NEPTUNE        ","38","53","0","20","100","8","950","0","0"
"307EMar1808","1128","23","ELEPHANT       ","56","79","0","20","100","3","950","0","0"
"307EMar1808","1129","23","PRINCE OF WALES","1","15","0","19","97","14","950","0","0"
"307EMar1808","1130","23","TONNANT        ","23","20","0","20","100","11","950","0","0"
"307EMar1808","1131","23","DREADNOUGHT    ","9","46","0","20","100","4","950","0","0"
"307EMar1808","1132","21","CRESSY         ","28","20","14","23","93","7","800","0","0"
"307EMar1808","1133","21","ORION          ","28","20","14","23","93","10","800","0","0"
"307EMar1808","1134","19","LEVIATHAN      ","23","20","0","30","100","8","700","0","0"
"307EMar1808","1135","19","ORION          ","23","20","0","30","100","8","700","0","0"
"307EMar1808","1136","19","SPARTIATE      ","1","15","0","29","98","6","700","0","0"
"307EMar1808","1137","19","SWIFTSURE      ","56","79","0","30","100","14","700","0","0"
"307EMar1808","1138","19","CONQUEROR      ","9","46","0","30","100","5","700","0","0"
"307EMar1808","1139","19","GALLAND        ","62","88","13","30","100","11","700","4148","500"
"307EMar1808","1140","19","THUNDERER      ","1","15","0","29","98","16","700","0","0"
"307EMar1808","1141","19","MINOTAUR       ","38","53","0","30","100","7","700","0","0"
"307EMar1808","1142","19","REVENGE        ","62","88","13","30","100","10","700","4148","300"
"307EMar1808","1143","19","AJAX           ","47","47","0","30","100","12","700","0","0"
"307EMar1808","1144","17","SPECULATOR     ","56","79","0","30","100","5","600","0","0"
"307EMar1808","1145","17","AFRICA         ","9","46","0","30","100","8","600","0","0"
"307EMar1808","1146","17","ARDENT         ","28","20","14","28","93","11","600","0","0"
"307EMar1808","1147","17","AGAMEMNON      ","23","20","0","30","100","5","600","0","0"
"307EMar1808","1148","17","HERCULES       ","47","47","0","30","100","8","600","0","0"
"307EMar1808","1149","17","KING GEORGE    ","24","77","12","30","100","11","600","4144","400"
"307EMar1808","1150","17","POLYPHEMUS     ","9","46","0","30","100","12","600","0","0"
"307EMar1808","1151","15","SUSSEX         ","38","53","0","35","100","6","500","0","0"
"307EMar1808","1152","15","ACTIVE         ","9","46","0","35","100","8","500","0","0"
"307EMar1808","1153","15","ISIS           ","24","77","12","35","100","9","500","4144","400"
"307EMar1808","1154","15","CENTURION      ","47","47","0","35","100","13","500","0","0"
"307EMar1808","1155","15","MARTIN         ","23","20","0","35","100","7","500","0","0"
"307EMar1808","1156","13","ROMULUS        ","28","20","14","37","93","4","450","0","0"
"307EMar1808","1157","11","GLORY          ","47","47","0","40","100","11","400","0","0"
"307EMar1808","1158","11","DRAKE          ","24","77","12","40","100","16","400","4144","250"
"307EMar1808","1159","11","HOTSPUR        ","9","46","0","40","100","4","400","0","0"
"307EMar1808","1160","11","DART           ","47","47","0","40","100","11","400","0","0"
"307EMar1808","1161","11","ALEMENE        ","56","79","0","40","100","9","400","0","0"
"307EMar1808","1162","11","BLANCHE        ","62","88","13","40","100","9","400","0","0"
"307EMar1808","1163","7","DIADEM         ","56","79","0","45","100","5","350","0","0"
"307EMar1808","1164","5","AMAZON         ","9","46","0","45","100","13","300","0","0"
"307EMar1808","1165","1","AQUILON        ","23","20","0","50","100","8","250","0","0"
"307EMar1808","1166","1","CIRCE          ","24","77","0","50","100","5","250","0","0"
"307EMar1808","1167","1","HERMES         ","24","77","0","50","100","9","250","0","0"
"307EMar1808","1168","1","LAVIUS         ","22","11","0","50","100","7","250","0","0"
"307EMar1808","1425","15","ROSE           ","13","19","15","35","100","5","500","0","0"
"307EMar1808","1426","7","ARROW          ","13","19","0","45","100","10","350","0","0"
"307EMar1808","1427","7","HOLLY          ","13","19","0","45","100","11","350","0","0"
"307EMar1808","1428","19","DEFENCE        ","13","19","0","30","100","13","700","0","0"
"307EMar1808","1429","11","DILIGENT       ","13","19","15","40","100","21","400","0","0"
"307EMay1808","1124","25","VICTORY        ","13","19","14","19","93","7","1100","0","0"
"307EMay1808","1125","25","BRITANNIA      ","23","20","0","20","100","9","1100","0","0"
"307EMay1808","1126","25","ROYAL SOVEREIGN","18","47","18","20","99","12","1100","0","0"
"307EMay1808","1127","23","NEPTUNE        ","18","47","18","20","98","10","950","0","0"
"307EMay1808","1128","23","ELEPHANT       ","56","79","0","20","100","5","950","0","0"
"307EMay1808","1129","23","PRINCE OF WALES","13","19","19","19","95","16","950","0","0"
"307EMay1808","1130","23","TONNANT        ","23","20","0","20","100","13","950","0","0"
"307EMay1808","1131","23","DREADNOUGHT    ","13","19","0","19","96","6","950","0","0"
"307EMay1808","1132","21","CRESSY         ","13","19","14","23","92","9","800","0","0"
"307EMay1808","1133","21","ORION          ","13","19","14","23","92","12","800","0","0"
"307EMay1808","1134","19","LEVIATHAN      ","23","20","20","30","100","10","700","0","0"
"307EMay1808","1135","19","ORION          ","23","20","20","30","100","10","700","0","0"
"307EMay1808","1136","19","SPARTIATE      ","13","19","19","29","97","8","700","0","0"
"307EMay1808","1137","19","SWIFTSURE      ","56","79","0","30","100","16","700","0","0"
"307EMay1808","1138","19","CONQUEROR      ","13","19","0","29","97","7","700","0","0"
"307EMay1808","1139","19","GALLAND        ","71","74","13","24","81","13","700","0","0"
"307EMay1808","1140","19","THUNDERER      ","13","19","19","29","96","18","700","0","0"
"307EMay1808","1141","19","MINOTAUR       ","13","19","17","29","96","9","700","0","0"
"307EMay1808","1142","19","REVENGE        ","71","74","13","25","82","12","700","0","0"
"307EMay1808","1143","19","AJAX           ","38","53","0","28","92","14","700","0","0"
"307EMay1808","1144","17","SPECULATOR     ","56","79","0","30","100","7","600","0","0"
"307EMay1808","1145","17","AFRICA         ","13","19","0","28","95","10","600","0","0"
"307EMay1808","1146","17","ARDENT         ","13","19","14","28","92","13","600","0","0"
"307EMay1808","1147","17","AGAMEMNON      ","23","20","20","30","100","7","600","0","0"
"307EMay1808","1148","17","HERCULES       ","38","53","0","28","92","10","600","0","0"
"307EMay1808","1149","17","KING GEORGE    ","18","91","12","30","99","13","600","0","0"
"307EMay1808","1150","17","POLYPHEMUS     ","13","19","0","29","97","14","600","0","0"
"307EMay1808","1151","15","SUSSEX         ","18","47","18","34","98","8","500","0","0"
"307EMay1808","1152","15","ACTIVE         ","13","19","0","35","99","10","500","0","0"
"307EMay1808","1153","15","ISIS           ","18","91","12","35","99","11","500","0","0"
"307EMay1808","1154","15","CENTURION      ","38","53","0","32","92","15","500","0","0"
"307EMay1808","1155","15","MARTIN         ","23","20","20","35","100","9","500","0","0"
"307EMay1808","1156","13","ROMULUS        ","13","19","14","36","91","6","450","0","0"
"307EMay1808","1157","11","GLORY          ","38","53","0","38","95","13","400","0","0"
"307EMay1808","1158","11","DRAKE          ","18","91","12","40","99","18","400","0","0"
"307EMay1808","1159","11","HOTSPUR        ","13","19","25","40","99","6","400","4415","250"
"307EMay1808","1160","11","DART           ","38","53","0","37","93","13","400","0","0"
"307EMay1808","1161","11","ALEMENE        ","1","41","23","40","99","11","400","0","0"
"307EMay1808","1162","11","BLANCHE        ","71","74","13","33","82","11","400","0","0"
"307EMay1808","1163","7","DIADEM         ","1","41","23","45","99","7","350","0","0"
"307EMay1808","1164","5","AMAZON         ","13","19","0","44","98","15","300","0","0"
"307EMay1808","1165","1","AQUILON        ","23","20","26","50","100","10","250","0","0"
"307EMay1808","1166","1","CIRCE          ","24","77","0","50","100","7","250","0","0"
"307EMay1808","1167","1","HERMES         ","22","80","0","49","98","11","250","0","0"
"307EMay1808","1168","1","LAVIUS         ","22","11","0","50","100","9","250","0","0"
"307EMay1808","1425","15","ROSE           ","13","19","16","35","100","7","500","4216","400"
"307EMay1808","1426","7","ARROW          ","51","87","0","44","98","12","350","0","0"
"307EMay1808","1427","7","HOLLY          ","13","19","16","45","100","13","350","4216","150"
"307EMay1808","1428","19","DEFENCE        ","51","81","15","29","98","15","700","4230","300"
"307EMay1808","1429","11","DILIGENT       ","13","19","24","40","100","23","400","0","0"
"307EMay1809","1124","25","VICTORY        ","14","19","11","20","98","19","1100","0","0"
"307EMay1809","1125","25","BRITANNIA      ","14","19","11","20","99","21","1100","0","0"
"307EMay1809","1126","25","ROYAL SOVEREIGN","14","19","11","20","98","24","1100","0","0"
"307EMay1809","1127","23","NEPTUNE        ","14","19","11","20","99","22","950","0","0"
"307EMay1809","1128","23","ELEPHANT       ","14","19","11","20","98","17","950","0","0"
"307EMay1809","1129","23","PRINCE OF WALES","14","19","11","19","96","28","928","0","0"
"307EMay1809","1130","23","TONNANT        ","14","19","11","20","99","25","950","0","0"
"307EMay1809","1131","23","DREADNOUGHT    ","14","19","11","20","99","18","950","0","0"
"307EMay1809","1132","21","CRESSY         ","14","19","11","25","99","21","800","0","0"
"307EMay1809","1133","21","ORION          ","14","19","11","24","98","24","800","0","0"
"307EMay1809","1134","19","LEVIATHAN      ","14","19","11","30","99","22","700","0","0"
"307EMay1809","1135","19","ORION          ","14","19","11","30","99","22","700","0","0"
"307EMay1809","1136","19","SPARTIATE      ","14","19","11","29","98","20","700","0","0"
"307EMay1809","1137","19","SWIFTSURE      ","14","19","11","30","99","28","700","0","0"
"307EMay1809","1138","19","CONQUEROR      ","14","19","11","28","95","19","677","0","0"
"307EMay1809","1139","19","GALLAND        ","14","19","11","30","99","25","700","0","0"
"307EMay1809","1140","19","THUNDERER      ","14","19","11","29","98","30","700","0","0"
"307EMay1809","1141","19","MINOTAUR       ","82","89","27","26","88","21","700","0","0"
"307EMay1809","1142","19","REVENGE        ","14","19","11","29","98","24","700","0","0"
"307EMay1809","1143","19","AJAX           ","38","53","28","28","92","26","700","0","0"
"307EMay1809","1147","17","AGAMEMNON      ","14","19","11","22","75","19","496","0","0"
"307EMay1809","1148","17","HERCULES       ","38","53","28","28","92","22","600","0","0"
"307EMay1809","1149","17","KING GEORGE    ","13","74","12","25","84","25","600","0","0"
"307EMay1809","1152","15","ACTIVE         ","82","89","27","32","91","22","500","0","0"
"307EMay1809","1153","15","ISIS           ","13","74","12","29","82","23","500","0","0"
"307EMay1809","1154","15","CENTURION      ","38","53","28","32","92","27","500","0","0"
"307EMay1809","1157","11","GLORY          ","38","53","28","38","95","25","400","0","0"
"307EMay1809","1158","11","DRAKE          ","13","74","12","34","84","30","400","0","0"
"307EMay1809","1161","11","ALEMENE        ","24","77","23","37","93","23","400","0","0"
"307EMay1809","1162","11","BLANCHE        ","62","88","0","30","75","23","400","0","0"
"307EMay1809","1163","7","DIADEM         ","24","77","23","42","94","19","350","0","0"
"307EMay1809","1164","5","AMAZON         ","82","89","27","40","90","27","300","0","0"
"307EMay1809","1166","1","CIRCE          ","24","77","0","50","100","19","250","0","0"
"307EMay1809","1167","1","HERMES         ","26","92","0","41","82","23","250","0","0"
"307EMay1809","1168","1","LAVIUS         ","28","20","0","45","90","21","250","0","0"
"307EMay1809","1289","25","IMP. ALEXANDER ","14","19","11","20","99","26","1100","0","0"
"307EMay1809","1290","23","F?RST REPNIN   ","14","19","11","20","98","19","950","0","0"
"307EMay1809","1291","21","TWARDY         ","14","19","11","25","99","24","800","0","0"
"307EMay1809","1292","21","DIMITRI        ","14","19","11","25","99","20","800","0","0"
"307EMay1809","1294","19","KOLJA          ","14","19","11","28","92","22","665","0","0"
"307EMay1809","1295","19","CHARTSCHENKO   ","14","19","11","29","98","21","700","0","0"
"307EMay1809","1297","17","ALESCHA        ","14","19","11","22","75","23","497","0","0"
"307EMay1809","1298","17","MARKUSCHIN     ","13","19","14","9","29","23","94","0","0"
"307EMay1809","1302","15","PONOWIE        ","13","19","14","34","96","24","500","0","0"
"307EMay1809","1305","13","BATJUSCHKA     ","14","19","11","16","39","22","296","0","0"
"307EMay1809","1307","11","MAZNEW         ","12","19","0","40","100","28","400","0","0"
"307EMay1809","1310","11","ARTEMJEW       ","14","19","11","12","29","23","255","0","0"
"307EMay1809","1425","15","ROSE           ","86","95","16","24","69","19","500","0","0"
"307EMay1809","1426","7","ARROW          ","70","75","0","43","95","24","350","0","0"
"307EMay1809","1427","7","HOLLY          ","86","95","16","30","67","25","350","0","0"
"307EMay1809","1428","19","DEFENCE        ","14","19","11","29","98","27","700","0","0"
"307ENov1808","1141","19","MINOTAUR       ","75","91","27","27","89","15","700","0","0"
"307ENov1808","1152","15","ACTIVE         ","75","91","27","32","92","16","500","0","0"
"307ENov1808","1162","11","BLANCHE        ","62","88","0","30","75","17","400","0","0"
"307ENov1808","1164","5","AMAZON         ","75","91","27","41","92","21","300","0","0"
"307ENov1808","1426","7","ARROW          ","71","74","0","43","95","18","350","0","0"
"307ENov1809","1124","25","VICTORY        ","23","20","11","18","90","25","1100","4002","600"
"307ENov1809","1125","25","BRITANNIA      ","23","20","11","19","93","27","1100","4002","600"
"307ENov1809","1126","25","ROYAL SOVEREIGN","23","20","11","18","91","30","1100","4002","547"
"307ENov1809","1127","23","NEPTUNE        ","23","20","11","18","91","28","950","4003","600"
"307ENov1809","1128","23","ELEPHANT       ","23","20","11","18","89","23","950","4003","600"
"307ENov1809","1129","23","PRINCE OF WALES","23","20","11","17","87","34","928","4003","600"
"307ENov1809","1130","23","TONNANT        ","23","20","11","18","92","31","950","4003","280"
"307ENov1809","1131","23","DREADNOUGHT    ","23","20","11","19","94","24","950","4015","600"
"307ENov1809","1132","21","CRESSY         ","23","20","11","22","90","27","800","4015","500"
"307ENov1809","1133","21","ORION          ","23","20","11","22","90","30","800","4015","20"
"307ENov1809","1134","19","LEVIATHAN      ","23","20","11","27","90","28","700","4048","500"
"307ENov1809","1135","19","ORION          ","23","20","11","27","90","28","700","4048","500"
"307ENov1809","1136","19","SPARTIATE      ","23","20","11","28","92","26","700","4048","120"
"307ENov1809","1137","19","SWIFTSURE      ","23","20","11","28","94","34","700","4217","500"
"307ENov1809","1138","19","CONQUEROR      ","23","20","11","26","87","25","677","4217","500"
"307ENov1809","1139","19","GALLAND        ","23","20","11","27","91","31","700","4217","120"
"307ENov1809","1140","19","THUNDERER      ","23","20","11","27","89","36","700","4234","500"
"307ENov1809","1141","19","MINOTAUR       ","81","88","27","25","82","27","700","0","0"
"307ENov1809","1142","19","REVENGE        ","23","20","11","26","88","30","700","4234","500"
"307ENov1809","1147","17","AGAMEMNON      ","23","20","11","20","66","25","496","4234","120"
"307ENov1809","1149","17","KING GEORGE    ","60","99","12","24","79","31","600","4144","400"
"307ENov1809","1152","15","ACTIVE         ","81","88","27","29","84","28","500","0","0"
"307ENov1809","1153","15","ISIS           ","60","99","12","27","76","29","500","4144","400"
"307ENov1809","1157","11","GLORY          ","38","53","13","38","95","31","400","0","0"
"307ENov1809","1158","11","DRAKE          ","60","99","12","32","79","36","400","4144","250"
"307ENov1809","1160","11","DART           ","38","33","0","36","91","31","400","0","0"
"307ENov1809","1161","11","ALEMENE        ","22","24","0","33","82","29","400","0","0"
"307ENov1809","1162","11","BLANCHE        ","62","88","0","30","75","29","400","0","0"
"307ENov1809","1163","7","DIADEM         ","13","19","14","38","84","25","350","0","0"
"307ENov1809","1164","5","AMAZON         ","81","88","27","38","85","33","300","0","0"
"307ENov1809","1165","1","AQUILON        ","14","19","0","44","89","28","250","0","0"
"307ENov1809","1166","1","CIRCE          ","1","20","17","49","98","25","250","0","0"
"307ENov1809","1167","1","HERMES         ","26","92","0","41","82","29","250","0","0"
"307ENov1809","1168","1","LAVIUS         ","28","20","0","45","90","27","250","0","0"
"307ENov1809","1289","25","IMP. ALEXANDER ","23","20","11","18","91","32","1100","4982","600"
"307ENov1809","1290","23","F?RST REPNIN   ","23","20","11","18","90","25","950","4982","380"
"307ENov1809","1294","19","KOLJA          ","23","20","16","26","87","28","665","0","0"
"307ENov1809","1295","19","CHARTSCHENKO   ","23","20","11","28","92","27","700","0","0"
"307ENov1809","1297","17","ALESCHA        ","13","19","21","21","70","29","497","4004","400"
"307ENov1809","1302","15","PONOWIE        ","13","19","14","31","90","30","500","0","0"
"307ENov1809","1307","11","MAZNEW         ","13","19","14","36","90","34","400","0","0"
"307ENov1809","1425","15","ROSE           ","81","88","27","21","61","25","500","0","0"
"307ENov1809","1426","7","ARROW          ","81","88","27","38","84","30","350","0","0"
"307ENov1809","1427","7","HOLLY          ","81","88","27","27","60","31","350","0","0"
"307ENov1809","1428","19","DEFENCE        ","23","20","11","27","89","33","700","0","0"
"307EOct1808","1141","19","MINOTAUR       ","84","86","27","27","90","14","700","0","0"
"307EOct1808","1152","15","ACTIVE         ","84","86","27","33","94","15","500","0","0"
"307EOct1808","1162","11","BLANCHE        ","56","91","0","31","77","16","400","0","0"
"307EOct1808","1164","5","AMAZON         ","84","86","27","42","93","20","300","0","0"
"307EOct1808","1426","7","ARROW          ","71","74","0","43","95","17","350","0","0"
"307EOct1809","1124","25","VICTORY        ","34","17","11","18","91","24","1100","0","0"
"307EOct1809","1125","25","BRITANNIA      ","34","17","11","19","94","26","1100","0","0"
"307EOct1809","1126","25","ROYAL SOVEREIGN","34","17","11","19","93","29","1100","0","0"
"307EOct1809","1127","23","NEPTUNE        ","34","17","11","19","93","27","950","0","0"
"307EOct1809","1128","23","ELEPHANT       ","34","17","11","18","91","22","950","0","0"
"307EOct1809","1129","23","PRINCE OF WALES","34","17","11","18","88","33","928","0","0"
"307EOct1809","1130","23","TONNANT        ","34","17","11","19","93","30","950","0","0"
"307EOct1809","1131","23","DREADNOUGHT    ","34","17","11","19","95","23","950","0","0"
"307EOct1809","1132","21","CRESSY         ","34","17","11","23","92","26","800","0","0"
"307EOct1809","1133","21","ORION          ","34","17","11","23","92","29","800","0","0"
"307EOct1809","1134","19","LEVIATHAN      ","34","17","11","28","92","27","700","0","0"
"307EOct1809","1135","19","ORION          ","34","17","11","28","92","27","700","0","0"
"307EOct1809","1136","19","SPARTIATE      ","34","17","11","28","93","25","700","0","0"
"307EOct1809","1137","19","SWIFTSURE      ","34","17","11","28","95","33","700","0","0"
"307EOct1809","1138","19","CONQUEROR      ","34","17","11","26","88","24","677","0","0"
"307EOct1809","1139","19","GALLAND        ","34","17","11","28","93","30","700","0","0"
"307EOct1809","1140","19","THUNDERER      ","34","17","11","27","91","35","700","0","0"
"307EOct1809","1141","19","MINOTAUR       ","81","88","27","25","84","26","700","4494","457"
"307EOct1809","1142","19","REVENGE        ","34","17","11","27","90","29","700","0","0"
"307EOct1809","1147","17","AGAMEMNON      ","34","17","11","20","68","24","496","0","0"
"307EOct1809","1149","17","KING GEORGE    ","27","77","12","24","81","30","600","4144","400"
"307EOct1809","1152","15","ACTIVE         ","81","88","27","30","86","27","500","0","0"
"307EOct1809","1153","15","ISIS           ","27","77","12","27","78","28","500","4144","400"
"307EOct1809","1157","11","GLORY          ","38","53","13","38","95","30","400","0","0"
"307EOct1809","1158","11","DRAKE          ","27","77","12","32","80","35","400","4144","250"
"307EOct1809","1160","11","DART           ","38","33","0","36","91","30","400","0","0"
"307EOct1809","1161","11","ALEMENE        ","14","19","0","34","84","28","400","0","0"
"307EOct1809","1162","11","BLANCHE        ","62","88","0","30","75","28","400","0","0"
"307EOct1809","1163","7","DIADEM         ","14","19","14","39","86","24","350","0","0"
"307EOct1809","1164","5","AMAZON         ","81","88","27","39","86","32","300","0","0"
"307EOct1809","1165","1","AQUILON        ","14","19","0","44","89","27","250","0","0"
"307EOct1809","1166","1","CIRCE          ","1","20","17","49","98","24","250","0","0"
"307EOct1809","1167","1","HERMES         ","26","92","0","41","82","28","250","0","0"
"307EOct1809","1168","1","LAVIUS         ","28","20","0","45","90","26","250","0","0"
"307EOct1809","1289","25","IMP. ALEXANDER ","34","17","11","19","93","31","1100","0","0"
"307EOct1809","1290","23","F?RST REPNIN   ","34","17","11","18","92","24","950","0","0"
"307EOct1809","1294","19","KOLJA          ","23","20","16","26","87","27","665","0","0"
"307EOct1809","1295","19","CHARTSCHENKO   ","34","17","11","28","94","26","700","0","0"
"307EOct1809","1297","17","ALESCHA        ","13","19","0","21","70","28","497","0","0"
"307EOct1809","1302","15","PONOWIE        ","14","19","14","32","92","29","500","0","0"
"307EOct1809","1307","11","MAZNEW         ","14","19","14","37","92","33","400","0","0"
"307EOct1809","1425","15","ROSE           ","81","88","27","22","62","24","500","0","0"
"307EOct1809","1426","7","ARROW          ","81","88","0","39","86","29","350","0","0"
"307EOct1809","1427","7","HOLLY          ","81","88","27","28","62","30","350","0","0"
"307EOct1809","1428","19","DEFENCE        ","34","17","11","27","91","32","700","0","0"
"307ESep1808","1124","25","VICTORY        ","38","15","19","18","91","11","1100","0","0"
"307ESep1808","1125","25","BRITANNIA      ","38","15","20","20","98","13","1100","0","0"
"307ESep1808","1126","25","ROYAL SOVEREIGN","18","21","18","19","94","16","1100","0","0"
"307ESep1808","1127","23","NEPTUNE        ","18","21","18","19","94","14","950","0","0"
"307ESep1808","1128","23","ELEPHANT       ","13","19","0","19","95","9","950","0","0"
"307ESep1808","1129","23","PRINCE OF WALES","38","15","19","18","92","20","950","0","0"
"307ESep1808","1130","23","TONNANT        ","38","15","20","20","99","17","950","0","0"
"307ESep1808","1131","23","DREADNOUGHT    ","38","15","19","19","93","10","950","0","0"
"307ESep1808","1132","21","CRESSY         ","38","15","19","22","90","13","800","0","0"
"307ESep1808","1133","21","ORION          ","38","15","19","22","89","16","800","0","0"
"307ESep1808","1134","19","LEVIATHAN      ","38","15","20","29","98","14","700","0","0"
"307ESep1808","1135","19","ORION          ","38","15","20","29","98","14","700","0","0"
"307ESep1808","1136","19","SPARTIATE      ","38","15","19","28","93","12","700","0","0"
"307ESep1808","1137","19","SWIFTSURE      ","38","15","19","28","95","20","700","0","0"
"307ESep1808","1138","19","CONQUEROR      ","38","15","19","28","95","11","700","0","0"
"307ESep1808","1139","19","GALLAND        ","56","91","24","23","78","17","700","0","0"
"307ESep1808","1140","19","THUNDERER      ","38","15","19","28","92","22","700","0","0"
"307ESep1808","1141","19","MINOTAUR       ","83","75","27","27","91","13","700","4494","480"
"307ESep1808","1142","19","REVENGE        ","56","91","24","24","79","16","700","0","0"
"307ESep1808","1143","19","AJAX           ","38","53","28","28","92","18","700","0","0"
"307ESep1808","1144","17","SPECULATOR     ","38","15","19","28","93","11","600","0","0"
"307ESep1808","1145","17","AFRICA         ","38","15","19","28","92","14","600","0","0"
"307ESep1808","1146","17","ARDENT         ","38","15","29","26","88","17","600","0","0"
"307ESep1808","1147","17","AGAMEMNON      ","38","15","20","30","99","11","600","0","0"
"307ESep1808","1148","17","HERCULES       ","38","53","28","28","92","14","600","0","0"
"307ESep1808","1149","17","KING GEORGE    ","16","73","12","28","92","17","600","0","0"
"307ESep1808","1150","17","POLYPHEMUS     ","38","15","19","28","93","18","600","0","0"
"307ESep1808","1151","15","SUSSEX         ","12","20","0","32","91","12","500","0","0"
"307ESep1808","1152","15","ACTIVE         ","83","75","27","33","95","14","500","0","0"
"307ESep1808","1153","15","ISIS           ","16","73","12","32","91","15","500","0","0"
"307ESep1808","1154","15","CENTURION      ","38","53","28","32","92","19","500","0","0"
"307ESep1808","1155","15","MARTIN         ","38","15","20","34","98","13","500","0","0"
"307ESep1808","1156","13","ROMULUS        ","38","15","29","35","87","10","450","0","0"
"307ESep1808","1157","11","GLORY          ","38","53","28","38","95","17","400","0","0"
"307ESep1808","1158","11","DRAKE          ","16","73","12","37","92","22","400","0","0"
"307ESep1808","1159","11","HOTSPUR        ","18","21","15","37","92","10","400","0","0"
"307ESep1808","1160","11","DART           ","38","33","0","36","91","17","400","0","0"
"307ESep1808","1161","11","ALEMENE        ","24","77","23","37","93","15","400","0","0"
"307ESep1808","1162","11","BLANCHE        ","56","91","24","32","80","15","400","0","0"
"307ESep1808","1163","7","DIADEM         ","24","77","23","42","94","11","350","0","0"
"307ESep1808","1164","5","AMAZON         ","83","75","27","42","94","19","300","0","0"
"307ESep1808","1165","1","AQUILON        ","38","15","0","49","98","14","250","0","0"
"307ESep1808","1166","1","CIRCE          ","24","77","0","50","100","11","250","0","0"
"307ESep1808","1167","1","HERMES         ","26","92","0","48","96","15","250","0","0"
"307ESep1808","1168","1","LAVIUS         ","34","17","0","46","92","13","250","0","0"
"307ESep1808","1425","15","ROSE           ","24","77","16","32","91","11","500","0","0"
"307ESep1808","1426","7","ARROW          ","71","74","0","43","95","16","350","0","0"
"307ESep1808","1427","7","HOLLY          ","24","77","16","40","89","17","350","0","0"
"307ESep1808","1428","19","DEFENCE        ","18","21","15","27","91","19","700","0","0"
"307ESep1808","1429","11","DILIGENT       ","38","15","29","39","98","27","400","0","0"
"307ESep1809","1124","25","VICTORY        ","23","20","11","19","93","23","1100","4523","600"
"307ESep1809","1125","25","BRITANNIA      ","23","20","11","19","95","25","1100","4523","198"
"307ESep1809","1126","25","ROYAL SOVEREIGN","23","20","11","19","95","28","1100","4620","600"
"307ESep1809","1127","23","NEPTUNE        ","23","20","11","19","95","26","950","4620","195"
"307ESep1809","1128","23","ELEPHANT       ","23","20","11","19","93","21","950","4778","600"
"307ESep1809","1129","23","PRINCE OF WALES","23","20","11","18","90","32","928","4778","198"
"307ESep1809","1130","23","TONNANT        ","23","20","11","19","95","29","950","4797","600"
"307ESep1809","1131","23","DREADNOUGHT    ","23","20","11","19","96","22","950","4797","198"
"307ESep1809","1132","21","CRESSY         ","23","20","11","23","94","25","800","4822","500"
"307ESep1809","1133","21","ORION          ","23","20","11","23","93","28","800","4822","298"
"307ESep1809","1134","19","LEVIATHAN      ","23","20","11","28","94","26","700","4833","500"
"307ESep1809","1135","19","ORION          ","23","20","11","28","94","26","700","4833","300"
"307ESep1809","1136","19","SPARTIATE      ","23","20","11","28","94","24","700","4935","500"
"307ESep1809","1137","19","SWIFTSURE      ","23","20","11","29","96","32","700","4935","500"
"307ESep1809","1138","19","CONQUEROR      ","23","20","11","27","90","23","677","4935","116"
"307ESep1809","1139","19","GALLAND        ","23","20","11","28","95","29","700","4843","500"
"307ESep1809","1140","19","THUNDERER      ","23","20","11","28","93","34","700","4843","300"
"307ESep1809","1141","19","MINOTAUR       ","76","86","27","25","85","25","700","0","0"
"307ESep1809","1142","19","REVENGE        ","23","20","11","28","92","28","700","4852","500"
"307ESep1809","1143","19","AJAX           ","38","53","28","28","92","30","700","0","0"
"307ESep1809","1147","17","AGAMEMNON      ","23","20","11","21","70","23","496","4852","300"
"307ESep1809","1148","17","HERCULES       ","38","53","28","28","92","26","600","0","0"
"307ESep1809","1149","17","KING GEORGE    ","29","79","12","25","82","29","600","0","0"
"307ESep1809","1152","15","ACTIVE         ","76","86","27","30","87","26","500","0","0"
"307ESep1809","1153","15","ISIS           ","29","79","12","28","80","27","500","0","0"
"307ESep1809","1154","15","CENTURION      ","38","53","28","32","92","31","500","0","0"
"307ESep1809","1157","11","GLORY          ","38","53","28","38","95","29","400","0","0"
"307ESep1809","1158","11","DRAKE          ","29","79","12","33","82","34","400","0","0"
"307ESep1809","1160","11","DART           ","38","33","0","36","91","29","400","0","0"
"307ESep1809","1161","11","ALEMENE        ","14","19","0","34","84","27","400","0","0"
"307ESep1809","1162","11","BLANCHE        ","62","88","0","30","75","27","400","0","0"
"307ESep1809","1163","7","DIADEM         ","13","19","14","40","88","23","350","0","0"
"307ESep1809","1164","5","AMAZON         ","76","86","27","39","87","31","300","0","0"
"307ESep1809","1165","1","AQUILON        ","23","20","0","45","91","26","250","0","0"
"307ESep1809","1166","1","CIRCE          ","24","77","0","50","100","23","250","0","0"
"307ESep1809","1167","1","HERMES         ","26","92","0","41","82","27","250","0","0"
"307ESep1809","1168","1","LAVIUS         ","28","20","0","45","90","25","250","0","0"
"307ESep1809","1289","25","IMP. ALEXANDER ","23","20","11","19","95","30","1100","4927","600"
"307ESep1809","1290","23","F?RST REPNIN   ","23","20","11","19","94","23","950","4927","516"
"307ESep1809","1291","21","TWARDY         ","5","41","15","23","94","28","800","0","0"
